ID,Name,Type,Buy,Sell,Weight,Attack,Defense,Slots,Refineable
12467,F Inc Agi 10 Scroll,Usable,2,1,1.0,0,0,0,Yes
12468,F Aspersio 5 Scroll,Usable,2,1,1.0,0,0,0,Yes
12470,F Wind Walk 10 Scroll,Usable,2,1,1.0,0,0,0,Yes
12471,F Adrenaline Scroll,Usable,2,1,1.0,0,0,0,Yes
12472,F Convex Mirror,Usable,2,1,1.0,0,0,0,Yes
12473,RWC Parti Box,Usable,20,10,1.0,0,0,0,Yes
12474,RWC Final Comp Box,Usable,20,10,1.0,0,0,0,Yes
12475,Cure Free,Usable,20,10,5.0,0,0,0,Yes
12476,PCBang Coupon Box3,Usable,20,10,1.0,0,0,0,Yes
12477,Gift Bundle,Usable,0,0,0.0,0,0,0,Yes
12478,Chance Box,Usable,20,10,1.0,0,0,0,Yes
12479,Caracas Ring Box,Usable,0,0,0.0,0,0,0,Yes
12480,Attend 3Day Box,Usable,0,0,1.0,0,0,0,Yes
12481,Attend 7Day Box,Usable,0,0,1.0,0,0,0,Yes
12482,Attend 10Day Box,Usable,0,0,1.0,0,0,0,Yes
12483,Attend 15Day Box,Usable,0,0,1.0,0,0,0,Yes
12484,Attend 20Day Box,Usable,0,0,1.0,0,0,0,Yes
12485,Attend 25Day Box,Usable,0,0,1.0,0,0,0,Yes
12486,GoldPC First Box,Usable,0,0,1.0,0,0,0,Yes
12487,PC 4Leaf Clover Box,Usable,0,0,1.0,0,0,0,Yes
12488,Ticket Gift Box,Usable,0,0,1.0,0,0,0,Yes
12489,Ticket Gift Box2,Usable,0,0,1.0,0,0,0,Yes
12490,Vivid Notation,Usable,20,10,0.0,0,0,0,Yes
12491,Curious Snowball,Usable,20,10,0.0,0,0,0,Yes
12492,Crumpled Paper,Usable,2,1,1.0,0,0,0,Yes
12493,Lucky Egg C4,Usable,0,0,1.0,0,0,0,Yes
12494,E Giant Fly Wing,Usable,2,1,1.0,0,0,0,Yes
12495,E Battle Manual,Usable,2,1,1.0,0,0,0,Yes
12496,E Insurance,Usable,2,1,1.0,0,0,0,Yes
12497,E Bubble Gum,Usable,2,1,1.0,0,0,0,Yes
12498,E Kafra Card,Usable,2,1,1.0,0,0,0,Yes
12499,E Neuralizer,Usable,2,1,0.0,0,0,0,Yes
12500,E Dun Tele Scroll1,Usable,0,0,1.0,0,0,0,Yes
12501,E Str Dish10,Usable,2,1,1.0,0,0,0,Yes
12502,E Agi Dish10,Usable,2,1,1.0,0,0,0,Yes
12503,E Int Dish10,Usable,2,1,1.0,0,0,0,Yes
12504,E Dex Dish10,Usable,2,1,1.0,0,0,0,Yes
12505,E Luk Dish10,Usable,2,1,1.0,0,0,0,Yes
12506,E Vit Dish10,Usable,2,1,1.0,0,0,0,Yes
12507,E WOB Rune,Usable,0,0,1.0,0,0,0,Yes
12508,E WOB Schwaltz,Usable,0,0,1.0,0,0,0,Yes
12509,E WOB Rachel,Usable,0,0,1.0,0,0,0,Yes
12510,E WOB Local,Usable,0,0,1.0,0,0,0,Yes
12511,E Siege Teleport Scroll,Usable,0,0,1.0,0,0,0,Yes
12512,E Greed Scroll,Usable,0,0,1.0,0,0,0,Yes
12513,E Glass Of Illusion,Usable,0,0,1.0,0,0,0,Yes
12514,E Abrasive,Usable,0,0,1.0,0,0,0,Yes
12515,E Med Life Potion,Usable,0,0,1.0,0,0,0,Yes
12516,E Small Life Potion,Usable,0,0,1.0,0,0,0,Yes
12517,E Regeneration Potion,Usable,0,0,1.0,0,0,0,Yes
12518,E B Mdef Potion,Usable,0,0,1.0,0,0,0,Yes
12519,E S Mdef Potion,Usable,0,0,1.0,0,0,0,Yes
12520,E B Def Potion,Usable,0,0,1.0,0,0,0,Yes
12521,E S Def Potion,Usable,0,0,1.0,0,0,0,Yes
12522,E Blessing 10 Scroll,Usable,2,1,1.0,0,0,0,Yes
12523,E Inc Agi 10 Scroll,Usable,2,1,1.0,0,0,0,Yes
12524,E Aspersio 5 Scroll,Usable,2,1,1.0,0,0,0,Yes
12525,E Assumptio 5 Scroll,Usable,2,1,1.0,0,0,0,Yes
12526,E Wind Walk 10 Scroll,Usable,2,1,1.0,0,0,0,Yes
12527,E Adrenaline Scroll,Usable,2,1,1.0,0,0,0,Yes
12528,E Convex Mirror,Usable,2,1,1.0,0,0,0,Yes
12529,White Slim Potion Box,Usable,0,0,0.0,0,0,0,Yes
12530,Mastela Fruit Box,Usable,0,0,0.0,0,0,0,Yes
12531,White Potion Box,Usable,0,0,0.0,0,0,0,Yes
12532,Royal Jelly Box,Usable,0,0,0.0,0,0,0,Yes
12533,Blue Herb Box,Usable,0,0,0.0,0,0,0,Yes
12534,Yggdrasil Seed Box,Usable,0,0,0.0,0,0,0,Yes
12535,Yggdrasil Berry Box,Usable,0,0,0.0,0,0,0,Yes
12536,NY Rice Cake Soup,Usable,20,10,10.0,0,0,0,Yes
12537,Solo Gift Basket,Usable,"1,000",500,1.0,0,0,0,Yes
12538,Couple Event Basket,Usable,"2,000","1,000",1.0,0,0,0,Yes
12539,Splendid Box,Usable,20,10,10.0,0,0,0,Yes
12540,GM Warp Box,Usable,20,10,1.0,0,0,0,Yes
12541,Fortune Cookie1,Usable,20,10,1.0,0,0,0,Yes
12542,Fortune Cookie2,Usable,20,10,1.0,0,0,0,Yes
12543,Fortune Cookie3,Usable,20,10,1.0,0,0,0,Yes
12544,Mystic Tree Branch,Usable,20,10,1.0,0,0,0,Yes
12545,Lucky Egg C5,Usable,20,10,1.0,0,0,0,Yes
12546,Suspicious Dish,Usable,100,50,5.0,0,0,0,Yes
12547,Chalcenodny Box,Usable,0,0,20.0,0,0,0,Yes
12548,Shabby Purchase Street Stall License,Usable,500,250,1.0,0,0,0,Yes
12549,White Slim Potion Box,Usable,0,0,0.0,0,0,0,Yes
12550,Poison Bottle Box,Usable,0,0,0.0,0,0,0,Yes
12551,MVP Tele Scroll,Usable,0,0,1.0,0,0,0,Yes
12552,Quest Tele Scroll,Usable,0,0,1.0,0,0,0,Yes
12553,Brysinggamen Piece Box,Usable,20,10,1.0,0,0,0,Yes
12554,Asprika Piece Box,Usable,20,10,1.0,0,0,0,Yes
12555,Brynhild Piece Box,Usable,20,10,1.0,0,0,0,Yes
12556,Sleipnir Piece Box,Usable,20,10,1.0,0,0,0,Yes
12557,Mjolnir Piece Box,Usable,20,10,1.0,0,0,0,Yes
12558,Magingiorde Piece Box,Usable,20,10,1.0,0,0,0,Yes
12559,Tenkaippin Strong,Usable,650,325,20.0,0,0,0,Yes
12560,Tenkaippin Clean,Usable,650,325,20.0,0,0,0,Yes
12561,Mysterious Seed,Usable,20,10,1.0,0,0,0,Yes
12562,Bubble Gum Plus,Usable,2,1,1.0,0,0,0,Yes
12563,BM75,Usable,2,1,1.0,0,0,0,Yes
12564,3D Glasses Box,Usable,20,10,1.0,0,0,0,Yes
12565,Cheer Scarf Box,Usable,0,0,1.0,0,0,0,Yes
12566,Cheer Scarf2 Box,Usable,0,0,1.0,0,0,0,Yes
12567,Cheer Scarf3 Box,Usable,0,0,1.0,0,0,0,Yes
12568,Cheer Scarf4 Box,Usable,0,0,1.0,0,0,0,Yes
12569,Cheer Scarf6 Box,Usable,0,0,1.0,0,0,0,Yes
12570,Cheer Scarf8 Box,Usable,0,0,1.0,0,0,0,Yes
12571,Cheer Scarf10 Box,Usable,0,0,1.0,0,0,0,Yes
12572,Cheer Scarf10 Box2,Usable,0,0,1.0,0,0,0,Yes
12573,Fruit Basket,Usable,20,10,5.0,0,0,0,Yes
12574,Mora Berry,Usable,0,0,2.0,0,0,0,Yes
12575,Arrow Of Elf Cntr,Usable,500,250,25.0,0,0,0,Yes
12576,Hunting Arrow Cntr,Usable,500,250,25.0,0,0,0,Yes
12577,Lucky Egg C6,Usable,20,10,1.0,0,0,0,Yes
12578,Rapid Life Water,Usable,0,0,1.0,0,0,0,Yes
12579,Ring Of Valkyrie Box,Usable,20,10,0.0,0,0,0,Yes
12580,Universal Catalog Silver,Usable,0,0,1.0,0,0,0,Yes
12581,Universal Catalog Gold,Usable,0,0,1.0,0,0,0,Yes
12591,Universal Catalog Bronze,Usable,0,0,1.0,0,0,0,Yes
12609,Old Ore Box,Usable,20,10,10.0,0,0,0,Yes
12616,S Grade Coin Bag,Usable,20,10,1.0,0,0,0,Yes
12622,Halter Lead,Usable,20,10,0.0,0,0,0,Yes
12666,Thai Perfume(MATK),Usable,20,10,1.0,0,0,0,Yes
12667,Thai Perfume(ATK),Usable,20,10,1.0,0,0,0,Yes
12668,Thai Perfume(ASPD),Usable,20,10,1.0,0,0,0,Yes
12669,Thai Perfume(CAST),Usable,20,10,1.0,0,0,0,Yes
12696,RWC Celebration Firecracker,Usable,0,0,2.0,0,0,0,Yes
12697,RWC Celebration Firecracker 2,Usable,0,0,2.0,0,0,0,Yes
12701,Old Blue Box,Usable,0,0,1.0,0,0,0,Yes
12702,Old Navy Box,Usable,0,0,20.0,0,0,0,Yes
12703,Holy Egg,Usable,0,0,5.0,0,0,0,Yes
12704,Elixir of Life,Healing,0,0,1.0,0,0,0,Yes
12705,Noble Nameplate,Usable,0,0,10.0,0,0,0,Yes
12706,Lucky Cookie,Usable,0,0,10.0,0,0,0,Yes
12707,Lucky Cookie,Usable,0,0,10.0,0,0,0,Yes
12708,Lucky Cookie,Usable,0,0,10.0,0,0,0,Yes
12709,Guyak Candy,Healing,0,0,15.0,0,0,0,Yes
12710,Guyak Pudding,Usable,0,0,20.0,0,0,0,Yes
12711,Pretzel,Healing,2,1,10.0,0,0,0,Yes
12712,Green Beer,Usable,2,1,10.0,0,0,0,Yes
12713,Monster Extract,Usable,20,10,1.0,0,0,0,Yes
12714,Easter Scroll,Usable,1,0,1.0,0,0,0,Yes
12715,Black Treasure Box,Usable,0,0,0.0,0,0,0,Yes
12716,Indian Rice Cake,Usable,0,0,1.0,0,0,0,Yes
12717,Paralyze,Healing,2,1,2.0,0,0,0,Yes
12718,Leech End,Healing,2,1,2.0,0,0,0,Yes
12719,Oblivion Curse,Healing,2,1,2.0,0,0,0,Yes
12720,Disheart,Healing,2,1,2.0,0,0,0,Yes
12721,Toxin,Healing,2,1,2.0,0,0,0,Yes
12722,Pyrexia,Healing,2,1,2.0,0,0,0,Yes
12723,Magic Mushroom,Healing,2,1,2.0,0,0,0,Yes
12724,Venom Bleed,Healing,2,1,2.0,0,0,0,Yes
12725,Nauthiz Rune,Usable,100,50,10.0,0,0,0,Yes
12726,Raido Rune,Usable,100,50,10.0,0,0,0,Yes
12727,Berkana Rune,Usable,100,50,10.0,0,0,0,Yes
12728,Isa Rune,Usable,100,50,10.0,0,0,0,Yes
12729,Othila Rune,Usable,100,50,10.0,0,0,0,Yes
12730,Uruz Rune,Usable,100,50,10.0,0,0,0,Yes
12731,Thurisaz Rune,Usable,100,50,10.0,0,0,0,Yes
12732,Wyrd Rune,Usable,100,50,10.0,0,0,0,Yes
12733,Hagalaz Rune,Usable,100,50,10.0,0,0,0,Yes
12734,Luxurious Rune,Healing,2,1,10.0,0,0,0,Yes
12735,Ancient Rune,Healing,2,1,10.0,0,0,0,Yes
12736,Mystic Rune,Healing,2,1,10.0,0,0,0,Yes
12737,General Rune,Healing,2,1,10.0,0,0,0,Yes
12738,Rare Rune,Healing,2,1,10.0,0,0,0,Yes
12739,Snow Flowers,Usable,0,0,1.0,0,0,0,Yes
12740,Amplification Scroll,Usable,1,0,0.0,0,0,0,Yes
12741,Intellect Amplification Scroll,Usable,1,0,0.0,0,0,0,Yes
12742,Valentine Gift Box,Usable,0,0,0.0,0,0,0,Yes
12743,Valentine Gift Box,Usable,0,0,0.0,0,0,0,Yes
12744,Chocolate Box,Usable,0,0,0.0,0,0,0,Yes
12745,Skull Scroll,Usable,20,10,1.0,0,0,0,Yes
12746,Destruction Scroll,Usable,20,10,1.0,0,0,0,Yes
12747,Royal Scroll,Usable,20,10,1.0,0,0,0,Yes
12748,Immune Scroll,Usable,20,10,1.0,0,0,0,Yes
12749,Mystic Scroll,Usable,20,10,1.0,0,0,0,Yes
12750,Battle Scroll,Usable,20,10,1.0,0,0,0,Yes
12751,Armor Scroll,Usable,20,10,1.0,0,0,0,Yes
12752,Prayer Scroll,Usable,20,10,1.0,0,0,0,Yes
12753,Soul Scroll,Usable,20,10,1.0,0,0,0,Yes
12754,New Year Bun,Usable,0,0,1.0,0,0,0,Yes
12755,Traditional Firecrack,Usable,2,1,1.0,0,0,0,Yes
12756,New Gift Envelope,Usable,2,1,1.0,0,0,0,Yes
12757,Loyal Ring1 Box,Usable,10,5,0.0,0,0,0,Yes
12758,Loyal Ring2 Box,Usable,10,5,0.0,0,0,0,Yes
12759,Loyal Ring3 Box,Usable,10,5,0.0,0,0,0,Yes
12760,Bubble Gum Green,Usable,20,10,1.0,0,0,0,Yes
12761,Bubble Gum Yellow,Usable,20,10,1.0,0,0,0,Yes
12762,Bubble Gum Orange,Usable,20,10,1.0,0,0,0,Yes
12763,Bubble Gum Red,Usable,20,10,1.0,0,0,0,Yes
12764,Fools Day Box Tw,Usable,0,0,0.0,0,0,0,Yes
12765,Summer Knight Box,Usable,20,10,1.0,0,0,0,Yes
12766,Reward Job BM25,Usable,0,0,0.0,0,0,0,Yes
12767,Passion FB Hat Box,Usable,0,0,0.0,0,0,0,Yes
12768,Cool FB Hat Box,Usable,0,0,0.0,0,0,0,Yes
12769,Victory FB Hat Box,Usable,0,0,0.0,0,0,0,Yes
12770,Glory FB Hat Box,Usable,0,0,0.0,0,0,0,Yes
12771,Passion Hat Box2,Usable,0,0,0.0,0,0,0,Yes
12772,Cool Hat Box2,Usable,0,0,0.0,0,0,0,Yes
12773,Victory Hat Box2,Usable,0,0,0.0,0,0,0,Yes
12786,Character Position Change Coupon,Usable,0,0,0.0,0,0,0,Yes
12790,Name Change Coupon,Usable,0,0,0.0,0,0,0,Yes
12831,Potion Box,Usable,0,0,5.0,0,0,0,Yes
12848,Falcon Flute,Usable,0,0,1.0,0,0,0,Yes
12883,Almighty,Usable,20,10,1.0,0,0,0,Yes
12887,Infinite Fly Wing,Usable,0,0,0.0,0,0,0,Yes
12900,Battle Manual Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12901,Insurance Package,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12902,Bubble Gum Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12903,Steamed Tongue Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12904,Steamed Scorpion Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12905,Dragon Breath Cocktail Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12906,Hwergelmir's Tonic Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12907,Nine Tail Dish Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12908,Stew Of Immortality Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12909,Kafra Card Box,Usable,20,10,1.0,0,0,0,Yes
12910,Giant Fly Wing Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12911,Neuralizer Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12912,Convex Mirror Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12913,Blessing 10 Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12914,Increase AGI 10 scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12915,Aspersio 5 Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12916,Assumptio 5 Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12917,Wind Walk 10 Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12918,Adrenaline 5 Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12919,Megaphone Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12920,Enriched Elunium Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12921,Enriched Oridecon Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12922,Token of Siegfried Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12923,December Lucky Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12924,Pet Egg Box 2,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12925,Kafra Item Mall Prize Package,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12926,December Lucky Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12927,Aspersio Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12928,Sacred Scroll,Usable,2,1,1.0,0,0,0,Yes
12929,Pet Egg Box 3,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12930,Pet Egg Box 4,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12931,Pet Egg Box 5,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12932,Episode 13.2 Key Package,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12933,Summer Hat Pack,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12934,Pet Egg Scroll5,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12935,Infiltrator Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12936,Muramasa Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12937,Excalibur Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12938,Combat Knife Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12939,Dagger of Counter Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12940,Kaiser Knuckle Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12941,Poll Axe Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12942,Mighty Staff Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12943,Light Epsilon Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12944,Ballista Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12945,Sage's Diary Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12946,Asura Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12947,Apple of Archer Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12948,Bunny Band Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12949,Sakkat Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12950,Grand Circlet Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12951,Elven Ears Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12952,Steel Flower Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12953,Critical Ring Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12954,Earring Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12955,Ring Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12956,Necklace Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12957,Glove Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12958,Brooch Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12959,Rosary Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12960,Safety Ring Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12961,Vesper Core 01 Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12962,Vesper Core 02 Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12963,Vesper Core 03 Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12964,Vesper Core 04 Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12965,Emergency Level 1 Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12966,Emergency Level 2 Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12967,Emergency Level 3 Scroll Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12968,Emergency Level 1 Scroll,Usable,2,1,1.0,0,0,0,Yes
12969,Emergency Level 2 Scroll,Usable,2,1,1.0,0,0,0,Yes
12970,Emergency Level 3 Scroll,Usable,2,1,1.0,0,0,0,Yes
12971,Teleport Scroll Box 1,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12972,Teleport Scroll Box 2,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12973,Teleport Scroll Box 3,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12974,Teleport Scroll Box 4,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12975,Teleport Scroll Box 5,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12976,Teleport Scroll Box 6,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12977,Teleport Scroll 1,Usable,2,1,1.0,0,0,0,Yes
12978,Teleport Scroll 2,Usable,2,1,1.0,0,0,0,Yes
12979,Teleport Scroll 3,Usable,2,1,1.0,0,0,0,Yes
12980,Teleport Scroll 4,Usable,2,1,1.0,0,0,0,Yes
12981,Teleport Scroll 5,Usable,2,1,1.0,0,0,0,Yes
12982,Teleport Scroll 6,Usable,2,1,1.0,0,0,0,Yes
12983,Pet Egg Scroll Box 6,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12984,Pet Egg Scroll Box 7,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12985,Pet Egg Scroll Box 8,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12986,Adventurer Pack Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12987,Pet Egg Scroll Box 10,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12988,Pet Egg Scroll Box 11,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12989,Pet Egg Scroll 6,Usable,0,0,1.0,0,0,0,Yes
12990,Pet Egg Scroll 7,Usable,0,0,1.0,0,0,0,Yes
12991,Party Hard Pack,Usable,0,0,1.0,0,0,0,Yes
12992,Adventurer Pack,Usable,0,0,1.0,0,0,0,Yes
12993,Pet Egg Scroll 10,Usable,0,0,1.0,0,0,0,Yes
12994,Pet Egg Scroll 11,Usable,0,0,1.0,0,0,0,Yes
12997,Elunium Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12998,Oridecon Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
12999,Dead Branch Box,Cash Shop Reward,20,10,1.0,0,0,0,Yes
13000,Jujube Dagger,Weapon,"10,000","5,000",60.0,39,0,0,No
13001,Dragon Killer,Weapon,20,10,90.0,110,0,0,No
13002,Ginnungagap,Weapon,20,10,70.0,148,0,0,No
13003,Cowardice Blade,Weapon,"52,000","26,000",70.0,80,0,1,No
13004,Cowardice Blade,Weapon,"52,000","26,000",70.0,80,0,2,No
13005,Angelic Wing Dagger,Weapon,20,10,60.0,120,0,2,No
13006,Khukri,Weapon,"50,000","25,000",60.0,150,0,0,No
13007,Jitte,Weapon,"20,000","10,000",40.0,70,0,0,No
13008,Jitte,Weapon,"20,000","10,000",40.0,70,0,1,No
13009,Kamaitachi,Weapon,"48,000","24,000",90.0,125,0,0,No
13010,Asura,Weapon,"3,000","1,500",60.0,50,0,2,No
13011,Asura,Weapon,"3,000","1,500",60.0,50,0,3,No
13012,Murasame,Weapon,20,10,70.0,95,0,1,No
13013,Murasame,Weapon,20,10,70.0,95,0,2,No
13014,Hakujin,Weapon,20,10,80.0,120,0,0,No
13015,Hakujin,Weapon,20,10,80.0,120,0,1,No
13016,Poison Knife,Weapon,20,10,80.0,64,0,2,No
13017,Ice Pick,Weapon,20,10,60.0,70,0,1,No
13018,Sucsamad,Weapon,20,10,80.0,140,0,1,No
13019,Ginnungagap,Weapon,20,10,70.0,148,0,1,No
13020,Warrior's Balmung,Weapon,20,10,100.0,170,0,0,No
13021,Combat Knife,Weapon,1,0,0.0,129,0,0,Yes
13022,Dagger of Counter,Weapon,1,0,0.0,209,0,0,Yes
13023,Ashura,Weapon,1,0,0.0,120,0,0,Yes
13024,Refined Swordbreaker,Weapon,2,1,0.0,105,0,0,Yes
13025,Refined Mailbreaker,Weapon,2,1,0.0,105,0,0,Yes
13026,Moonlight Dagger,Weapon,2,1,0.0,85,0,0,Yes
13027,Scalpel,Weapon,20,10,50.0,120,0,3,No
13028,Tooth Blade,Weapon,20,10,70.0,130,0,1,No
13029,Prinsense Knife,Weapon,20,10,0.0,120,0,0,Yes
13030,Dragon Killer,Weapon,20,10,90.0,110,0,2,No
13031,Swordbreaker,Weapon,20,10,100.0,70,0,3,No
13032,Mailbreaker,Weapon,20,10,100.0,70,0,3,No
13033,Assassin Dagger,Weapon,20,10,60.0,140,0,1,No
13034,Desert Twilight,Weapon,20,10,60.0,130,0,2,No
13035,Sandstorm,Weapon,20,10,60.0,50,0,4,No
13036,Brave Assassin's Damascus,Weapon,20,10,0.0,120,0,0,No
13037,Valorous Assassin's Damascus,Weapon,20,10,0.0,120,0,0,No
13038,Dagger of Hunter,Weapon,20,10,70.0,120,0,3,No
13039,Ivory Knife,Weapon,20,10,70.0,130,0,2,No
13040,Novice Cutter,Weapon,0,0,0.0,50,0,3,Yes
13041,Novice Main Gauche,Weapon,0,0,0.0,63,0,3,Yes
13042,Glorious Gladius,Weapon,20,10,0.0,120,0,0,No
13043,Fortune Sword,Weapon,0,0,0.0,120,0,0,Yes
13044,Ice Pick,Weapon,0,0,0.0,105,0,0,Yes
13045,Kamaitachi,Weapon,0,0,0.0,155,0,0,Yes
13046,Krierg,Weapon,20,10,50.0,110,0,3,No
13047,Weihna,Weapon,20,10,50.0,135,0,2,No
13048,Damascus,Weapon,0,0,0.0,153,0,0,Yes
13061,Black Wing,Weapon,20,10,60.0,150,0,1,No
13062,Ancient Dagger,Weapon,20,10,60.0,107,0,0,No
13069,Aztoe Nail,Weapon,"56,000","28,000",50.0,160,0,0,No
13070,Scarletto Nail,Weapon,"56,000","28,000",50.0,160,0,0,No
13100,Six Shooter,Weapon,"4,500","2,250",40.0,30,0,1,No
13101,Six Shooter,Weapon,"4,500","2,250",40.0,30,0,2,No
13102,Crimson Bolt,Weapon,"20,000","10,000",45.0,45,0,1,No
13103,Crimson Bolt,Weapon,"20,000","10,000",45.0,45,0,2,No
13104,Garrison,Weapon,"48,000","24,000",50.0,70,0,1,No
13105,Garrison,Weapon,"48,000","24,000",50.0,70,0,2,No
13106,Gold Lux,Weapon,"100,000","50,000",50.0,20,0,0,No
13107,Wasteland's Outlaw,Weapon,20,10,58.0,68,0,2,No
13108,Soldier Revolver,Weapon,0,0,0.0,70,0,0,No
13109,Wasteland Outlaw,Weapon,20,10,0.0,100,0,0,Yes
13110,Glorious Pistol,Weapon,0,0,0.0,80,0,0,No
13112,Eden Revlover I,Weapon,0,0,0.0,4,0,0,Yes
13113,Eden Revlover II,Weapon,0,0,0.0,60,0,0,Yes
13144,Rebeginer_RL_Gun,Etc,0,0,0.0,0,0,0,Yes
13146,Calf_Deathadder,Etc,0,0,0.0,0,0,0,Yes
13150,Branch,Weapon,"3,000","1,500",50.0,50,0,3,No
13151,Cyclone,Weapon,"17,500","8,750",70.0,120,0,1,No
13152,Cyclone,Weapon,"17,500","8,750",70.0,120,0,2,No
13153,Dusk,Weapon,"23,500","11,750",75.0,150,0,1,No
13154,Rolling Stone,Weapon,"12,000","6,000",90.0,135,0,1,No
13155,Black Rose,Weapon,"32,000","16,000",90.0,180,0,1,No
13156,Gate Keeper,Weapon,"56,000","28,000",100.0,210,0,0,No
13157,Drifter,Weapon,"80,000","40,000",230.0,50,0,1,No
13158,Butcher,Weapon,"130,000","65,000",250.0,75,0,0,No
13159,Butcher,Weapon,"130,000","65,000",250.0,75,0,1,No
13160,Destroyer,Weapon,"110,000","55,000",120.0,220,0,0,No
13161,Destroyer,Weapon,"110,000","55,000",120.0,220,0,1,No
13162,Inferno,Weapon,"230,000","115,000",125.0,280,0,1,No
13163,Long Barrel,Weapon,"40,000","20,000",100.0,150,0,0,No
13164,Long Barrel,Weapon,"40,000","20,000",100.0,150,0,1,No
13165,Jungle Carbine,Weapon,"56,000","28,000",70.0,170,0,0,No
